index,x1,x2,label
1065,-0.83,-1.95,1
1066,0.81,0.53,1
1067,2.43,-0.42,1
1068,-0.44,1.53,1
1069,0.64,1.24,1
1070,0.69,2.67,1
1071,0.52,1.28,1
1072,1.51,-1.62,1
1073,-1.28,1.15,1
1074,-0.62,-2.2,1
1075,-0.2,2.97,1
1076,1.98,1.66,1
1077,2.27,1.36,1
1078,0.66,-0.41,1
1079,0.68,0.06,1
1080,2.2,1.49,1
1081,-0.72,-2.21,1
1082,1.09,2.71,1
1083,-2.09,-0.6,1
1084,2.02,-1.16,1
1085,-1.31,1.23,1
1086,-1.68,-1.1,1
1087,-0.3,-2.06,1
1088,0.41,1.08,1
1089,-2.02,-0.9,1
1090,-1.99,-0.27,1
1091,-0.63,1.42,1
1092,2.25,1.46,1
1093,1.77,-1.5,1
1094,-1.42,-1.61,1
1095,1.27,-1.89,1
1096,-1.12,-1.86,1
1097,-1.88,0.29,1
1098,-0.4,1.52,1
1099,2.33,0.19,1
1100,-0.57,-0.0,1
1101,0.84,-0.05,1
1102,1.01,-2.12,1
1103,-1.51,0.95,1
1104,-1.65,0.86,1
1105,2.3,1.41,1
1106,-1.57,2.95,1
1107,0.42,-2.2,1
1108,-0.4,0.1,1
1109,1.63,-1.56,1
1110,2.26,1.23,1
1111,0.23,1.38,1
1112,-0.86,1.47,1
1113,-0.24,1.33,1
1114,2.15,1.7,1
1115,-0.42,3.09,1
1116,1.94,2.0,1
1117,-1.89,-0.73,1
1118,2.0,1.68,1
1119,0.51,-2.06,1
1120,-1.71,-1.2,1
1121,-1.21,-1.84,1
1122,0.86,0.57,1
1123,-1.35,3.02,1
1124,1.59,2.42,1
1125,-0.18,1.48,1
1126,2.21,-0.73,1
1127,0.85,0.09,1
1128,0.76,-0.2,1
1129,0.83,0.93,1
1130,1.01,-1.97,1
1131,-2.05,0.47,1
1132,1.22,2.39,1
1133,1.73,-1.35,1
1134,1.05,2.61,1
1135,-1.19,3.0,1
1136,0.86,0.22,1
1137,-1.96,0.25,1
1138,-1.73,-1.16,1
1139,-1.93,-0.56,1
1140,-0.81,1.42,1
1141,2.34,0.2,1
1142,0.22,1.31,1
1143,2.4,0.38,1
1144,-1.83,-0.79,1
1145,0.21,-2.2,1
1146,2.22,-0.55,1
1147,2.09,-0.81,1
1148,-0.65,1.45,1
1149,-0.71,-1.99,1
1150,-2.04,0.06,1
1151,-1.54,2.96,1
1152,1.94,-1.04,1
1153,-2.08,0.27,1
1154,-1.08,1.46,1
1155,-0.57,-0.24,1
1156,0.6,-0.39,1
1157,1.64,2.21,1
1158,-0.75,1.43,1
1159,2.08,-0.78,1
1160,-0.74,2.94,1
1161,0.92,0.22,1
1162,-0.47,3.2,1
1163,0.12,1.27,1
1164,0.56,2.86,1
1165,2.39,0.79,1
1166,1.52,2.28,1
1167,-2.07,-0.34,1
1168,-1.57,0.87,1
1169,1.42,-1.56,1
1170,1.85,-1.25,1
1171,0.84,2.86,1
1172,0.87,0.42,1
1173,-1.62,-1.17,1
1174,-0.55,1.34,1
1175,-2.03,-0.12,1
1176,-1.23,1.35,1
1177,0.89,0.17,1
1178,-1.75,0.7,1
1179,-1.66,2.83,1
1180,2.42,0.06,1
1181,1.52,-1.81,1
1182,1.79,1.9,1
1183,2.18,-1.0,1
1184,-1.07,-1.92,1
1185,0.04,-2.22,1
1186,-0.15,-0.57,1
1187,2.34,1.1,1
1188,-1.9,-0.3,1
1189,1.38,2.51,1
1190,-1.67,-1.42,1
1191,2.42,-0.26,1
1192,-1.32,-1.54,1
1193,0.7,0.85,1
1194,0.16,-2.09,1
1195,-1.02,2.97,1
1196,-0.92,1.56,1
1197,0.08,1.4,1
1198,1.1,2.63,1
1199,-1.92,-0.57,1
1200,0.04,-2.13,1
1201,0.97,-2.07,1
1202,1.42,-1.75,1
1203,1.73,1.95,1
1204,-1.8,-1.28,1
1205,-0.02,-2.16,1
1206,0.5,-0.62,1
1207,0.58,2.73,1
1208,2.42,-0.27,1
1209,-2.05,0.01,1
1210,0.46,1.24,1
1211,0.37,-2.21,1
1212,0.6,1.13,1
1213,-1.96,-0.55,1
1214,0.6,-2.04,1
1215,-0.49,-2.08,1
1216,0.97,-2.04,1
1217,-1.73,2.87,1
1218,-0.27,1.41,1
1219,-1.26,-1.7,1
1220,0.07,-0.74,1
1221,1.55,2.1,1
1222,1.3,-1.63,1
1223,-0.55,3.12,1
1224,2.42,-0.69,1
1225,-0.81,-2.09,1
1226,0.38,-2.16,1
1227,-1.17,-2.01,1
1228,-2.16,0.17,1
1229,1.65,-1.53,1
1230,-1.56,-1.29,1
1231,1.63,2.23,1
1232,0.91,2.81,1
1233,-2.15,0.11,1
1234,2.22,0.04,1
1235,-1.48,-1.65,1
1236,-0.91,1.6,1
1237,-1.6,2.75,1
1238,-0.85,1.33,1
1239,2.23,-0.54,1
1240,2.34,1.37,1
1241,2.32,0.17,1
1242,0.61,-0.53,1
1243,-1.64,1.01,1
1244,2.26,-0.13,1
1245,-1.11,1.44,1
1246,-1.33,3.06,1
1247,-1.28,-1.82,1
1248,0.85,-1.98,1
1249,-0.2,-2.32,1
1250,-1.36,-1.66,1
1251,-0.98,-1.94,1
1252,-0.19,3.12,1
1253,-0.66,-0.31,1
1254,-1.24,3.1,1
1255,1.0,0.1,1
1256,-1.46,-1.51,1
1257,2.45,0.15,1
1258,1.76,1.89,1
1259,2.27,-0.64,1
1260,-0.4,-2.18,1
1261,0.32,2.82,1
1262,-1.56,-1.6,1
1263,-1.02,1.47,1
1264,2.09,1.56,1
1265,0.99,-2.02,1
1266,0.72,0.55,1
1267,-2.03,0.4,1
1268,0.6,-0.46,1
1269,0.38,-2.08,1
1270,0.78,0.83,1
1271,2.41,0.32,1
1272,0.83,-2.21,1
1273,-1.17,2.87,1
1274,-0.61,-0.08,1
1275,2.46,0.68,1
1276,-0.03,1.61,1
1277,-0.32,-0.31,1
1278,1.81,-1.11,1
1279,0.63,-1.98,1
1280,-1.89,0.81,1
1281,-0.06,-2.12,1
1282,-0.09,-0.65,1
1283,-1.53,-1.39,1
1284,1.15,-1.84,1
1285,0.59,2.7,1
1286,1.14,2.65,1
1287,1.72,1.99,1
1288,-0.27,2.94,1
1289,-1.46,-1.45,1
1290,-1.21,-1.71,1
1291,-0.52,-0.14,1
1292,-1.1,-2.06,1
1293,0.01,-2.14,1
1294,0.89,-1.99,1
1295,-0.82,3.19,1
1296,0.46,-0.41,1
1297,-1.82,0.5,1
1298,-1.6,-1.53,1
1299,1.54,2.51,1
1300,2.09,-0.63,1
1301,1.66,2.13,1
1302,0.62,-0.07,1
1303,-1.86,0.26,1
1304,-0.58,-0.21,1
1305,-0.36,2.89,1
1306,2.34,0.6,1
1307,-1.99,-0.28,1
1308,-0.15,-2.11,1
1309,-0.65,0.09,1
1310,1.86,1.77,1
1311,-0.16,2.99,1
1312,-1.09,1.23,1
1313,2.33,0.09,1
1314,-0.06,-2.16,1
1315,2.38,-0.6,1
1316,1.21,-1.76,1
1317,0.18,-2.19,1
1318,1.3,-1.67,1
1319,0.87,-0.05,1
1320,0.71,-0.37,1
1321,-1.73,0.53,1
1322,0.71,-0.43,1
1323,-2.08,-0.82,1
1324,0.54,-0.51,1
1325,0.58,1.07,1
1326,2.56,0.34,1
1327,-0.57,-0.21,1
1328,1.41,-1.58,1
1329,-1.92,-0.19,1
1330,2.37,1.11,1
1331,1.72,1.99,1
1332,0.87,0.08,1
1333,-1.75,-1.11,1
1334,-2.22,-0.15,1
1335,1.98,-0.9,1
1336,-1.94,0.24,1
1337,2.16,-0.79,1
1338,1.21,2.53,1
1339,-1.98,0.06,1
1340,1.43,-1.69,1
1341,1.64,2.26,1
1342,-1.47,2.79,1
1343,0.6,2.83,1
1344,-1.48,2.98,1
1345,-1.56,2.99,1
1346,0.2,-0.63,1
1347,1.66,-1.63,1
1348,-0.61,-0.14,1
1349,0.6,-0.35,1
1350,0.71,0.81,1
1351,-1.56,2.9,1
1352,2.42,-0.41,1
1353,1.99,-0.9,1
1354,-0.15,-0.65,1
1355,-1.56,-1.59,1
1356,1.71,2.0,1
1357,-1.14,-1.92,1
1358,-0.27,-0.5,1
1359,-2.14,-0.46,1
1360,-0.41,-0.33,1
1361,-1.29,1.19,1
1362,0.9,2.95,1
1363,2.49,0.29,1
1364,-1.26,1.23,1
1365,0.61,-2.04,1
1366,-1.63,-1.15,1
1367,2.44,0.39,1
1368,-1.4,-1.68,1
1369,0.71,3.01,1
1370,-0.29,3.12,1
1371,0.83,2.78,1
1372,0.95,0.43,1
1373,-1.49,0.97,1
1374,0.05,3.15,1
1375,-0.5,3.16,1
1376,-0.91,2.91,1
1377,-0.44,-0.09,1
1378,-2.04,0.01,1
1379,-1.39,-1.78,1
1380,-1.85,-1.25,1
1381,-0.33,-0.41,1
1382,-0.78,1.37,1
1383,-0.84,3.06,1
1384,-0.09,3.08,1
1385,0.98,0.42,1
1386,-0.22,-0.61,1
1387,2.35,0.5,1
1388,0.31,1.31,1
1389,-1.77,0.87,1
1390,-1.66,2.82,1
1391,0.65,2.87,1
1392,0.64,1.04,1
1393,-2.0,-0.45,1
1394,-1.82,-1.35,1
1395,-0.01,-0.61,1
1396,-0.51,-2.31,1
1397,0.15,1.55,1
1398,1.68,2.18,1
1399,0.4,2.82,1
1400,1.86,-1.18,1
1401,-0.42,1.39,1
1402,0.1,-2.29,1
1403,-1.65,-1.59,1
1404,-0.22,3.04,1
1405,-0.37,3.11,1
1406,0.51,-2.12,1
1407,-1.23,1.31,1
1408,-0.96,1.6,1
1409,0.04,1.53,1
1410,-1.21,-1.79,1
1411,2.35,0.63,1
1412,-0.52,-0.49,1
1413,2.38,0.27,1
1414,-1.83,0.6,1
1415,-2.14,-0.34,1
1416,-1.8,2.83,1
1417,0.26,1.17,1
1418,2.31,1.36,1
1419,-1.76,-1.03,1
1420,0.86,2.74,1
1421,1.89,1.99,1
1422,-0.06,1.46,1
1423,-0.54,-0.03,1
1424,-1.48,2.75,1
1425,-1.51,2.84,1
1426,-0.96,1.31,1
1427,-0.97,1.49,1
1428,1.98,1.57,1
1429,1.8,2.21,1
1430,-1.31,-1.79,1
1431,2.47,0.82,1
1432,-0.94,2.9,1
1433,1.66,2.14,1
1434,-1.13,-1.62,1
1435,0.64,2.8,1
1436,-2.0,0.43,1
1437,0.05,-0.69,1
1438,-0.63,0.1,1
1439,1.87,1.79,1
1440,-1.15,1.45,1
1441,-1.83,-1.27,1
1442,2.49,0.2,1
1443,-0.5,-0.23,1
1444,0.0,-2.24,1
1445,0.9,0.15,1
1446,0.97,0.46,1
1447,0.99,-1.99,1
1448,2.26,0.68,1
1449,-2.0,-0.22,1
1450,-0.34,1.62,1
1451,-0.71,-2.02,1
1452,-1.7,-1.26,1
1453,-0.36,-2.27,1
1454,-0.43,3.15,1
1455,1.96,-1.09,1
1456,0.79,-0.13,1
1457,0.74,0.36,1
1458,-0.5,-0.52,1
1459,1.61,-1.39,1
1460,2.07,1.44,1
1461,-0.59,-2.1,1
1462,-1.7,-1.2,1
1463,0.31,2.9,1
1464,-0.41,-0.55,1
1465,-1.11,3.04,1
1466,2.13,-0.79,1
1467,1.34,2.31,1
1468,2.3,1.49,1
1469,0.48,2.93,1
1470,0.65,0.0,1
1471,-2.06,0.45,1
1472,1.49,-1.52,1
1473,-1.7,0.72,1
1474,1.54,-1.8,1
1475,0.18,3.07,1
1476,2.26,-0.47,1
1477,0.11,-0.55,1
1478,0.9,0.37,1
1479,-1.3,2.92,1
1480,0.43,-0.49,1
1481,1.18,2.67,1
1482,-1.46,2.94,1
1483,0.67,0.91,1
1484,2.48,0.23,1
1485,1.77,2.14,1
1486,-0.7,3.07,1
1487,1.26,2.64,1
1488,2.33,1.21,1
1489,2.11,1.55,1
1490,2.03,1.57,1
1491,0.51,-0.3,1
1492,-2.05,0.12,1
1493,1.02,2.73,1
1494,2.45,0.85,1
1495,-0.8,3.24,1
1496,1.23,2.44,1
1497,2.23,-0.8,1
1498,0.51,-2.05,1
1499,0.78,0.04,1
1500,-1.49,-1.79,1
1501,-1.03,3.18,1
1502,-0.22,-0.5,1
1503,-1.2,3.08,1
1504,0.77,-0.18,1
1505,2.29,1.51,1
1506,0.86,0.59,1
1507,-1.9,0.59,1
1508,-1.77,0.86,1
1509,-2.04,-0.16,1
1510,1.05,2.65,1
1511,0.5,1.28,1
1512,0.78,2.93,1
1513,-2.04,-0.54,1
1514,0.23,-0.56,1
1515,0.61,2.94,1
1516,2.11,1.29,1
1517,-1.3,-1.82,1
1518,2.16,-0.8,1
1519,2.29,-0.3,1
1520,-1.93,-1.14,1
1521,0.8,-1.94,1
1522,-1.81,-1.05,1
1523,-0.66,-2.26,1
1524,2.3,0.15,1
1525,-1.76,-1.34,1
1526,-1.75,-1.2,1
1527,2.15,1.66,1
1528,-1.52,0.84,1
1529,-1.88,-0.07,1
1530,-1.51,-1.53,1
1531,-0.4,1.45,1
1532,0.61,2.85,1
1533,-1.99,-1.05,1
1534,-2.17,0.3,1
1535,0.11,-0.6,1
1536,-0.44,1.68,1
1537,1.55,-1.51,1
1538,-0.22,-0.62,1
1539,-1.11,2.87,1
1540,-1.61,2.76,1
1541,0.73,0.67,1
1542,-0.18,-0.6,1
1543,-1.59,-1.25,1
1544,-1.21,1.41,1
1545,0.55,0.98,1
1546,0.87,-0.11,1
1547,-0.6,-2.09,1
1548,0.71,2.96,1
1549,-1.42,2.85,1
1550,-2.07,0.01,1
1551,-1.71,-1.01,1
1552,2.3,-0.69,1
1553,-2.01,-0.67,1
1554,0.16,3.05,1
1555,1.94,1.84,1
1556,1.46,-1.73,1
1557,2.33,-0.48,1
1558,2.56,0.35,1
1559,2.26,-0.51,1
1560,-2.02,-0.0,1
1561,0.7,-2.11,1
1562,-1.79,0.98,1
1563,-1.65,1.13,1
1564,2.38,-0.16,1
1565,-1.63,-1.45,1
1566,1.36,2.57,1
1567,-0.36,1.69,1
1568,-1.18,1.23,1
1569,0.66,2.75,1
1570,-2.11,-0.3,1
1571,-1.13,2.97,1
1572,0.82,0.57,1
1573,1.08,2.65,1
1574,0.78,-1.92,1
1575,0.5,-2.27,1
1576,0.36,-2.04,1
1577,0.32,1.15,1
1578,2.04,1.66,1
1579,-1.66,-1.2,1
1580,1.96,-1.32,1
1581,2.03,-1.03,1
1582,0.92,2.78,1
1583,-0.37,2.91,1
1584,0.48,-2.29,1
1585,-0.11,1.34,1
1586,0.16,-2.08,1
1587,-1.83,2.9,1
1588,-1.65,0.84,1
1589,-0.71,1.55,1
1590,2.28,0.77,1
1591,0.28,2.92,1
1592,0.06,1.44,1
1593,2.3,0.45,1
1594,-0.84,3.21,1
1595,0.93,-2.16,1
1596,0.53,3.0,1
1597,2.3,-0.09,1
1598,2.44,-0.47,1
1599,0.93,0.49,1
1600,-0.62,1.63,1
1601,-0.74,1.58,1
1602,-1.98,-0.67,1
1603,0.96,0.34,1
1604,-0.05,1.36,1
1605,1.65,2.4,1
1606,-1.39,1.37,1
1607,0.14,-0.6,1
1608,0.66,1.14,1
1609,-0.99,1.32,1
1610,0.73,1.08,1
1611,-1.94,0.4,1
1612,-1.74,0.86,1
1613,1.96,1.69,1
1614,-1.74,-1.43,1
1615,2.3,1.31,1
1616,2.41,0.54,1
1617,-2.01,0.04,1
1618,-0.92,1.4,1
1619,-1.22,2.89,1
1620,2.29,-0.77,1
1621,0.82,-0.02,1
1622,2.15,1.37,1
1623,-0.56,-0.36,1
1624,1.64,-1.28,1
1625,0.81,2.74,1
1626,-0.17,-0.61,1
1627,0.92,-2.08,1
1628,0.17,-0.62,1
1629,1.44,2.39,1
1630,1.96,1.56,1
1631,0.66,0.81,1
1632,-2.06,0.16,1
1633,-1.36,1.05,1
1634,-0.55,-2.12,1
1635,0.5,-2.13,1
1636,-1.39,1.3,1
1637,2.4,0.42,1
1638,0.19,1.4,1
1639,0.01,-0.66,1
1640,1.76,2.12,1
1641,0.69,1.07,1
1642,-1.0,3.0,1
1643,2.32,-0.16,1
1644,-2.07,-0.09,1
1645,-0.97,1.37,1
1646,-1.29,-1.57,1
1647,0.24,1.42,1
1648,-1.98,0.38,1
1649,0.22,1.42,1
1650,-0.42,-0.15,1
1651,-0.68,-2.16,1
1652,2.23,1.0,1
1653,1.64,2.25,1
1654,-1.57,0.89,1
1655,1.28,2.48,1
1656,2.46,0.7,1
1657,2.39,0.22,1
1658,-0.77,-1.9,1
1659,0.32,-2.31,1
1660,0.82,0.37,1
1661,1.09,2.67,1
1662,2.33,-0.77,1
1663,-1.96,-0.35,1
1664,-1.74,-0.95,1
1665,-1.56,-1.42,1
1666,-1.68,-1.55,1
1667,0.57,1.06,1
1668,-0.58,1.5,1
1669,0.57,0.98,1
1670,2.45,0.5,1
1671,-0.02,-0.64,1
1672,-1.48,-1.59,1
1673,-0.09,-0.68,1
1674,0.84,0.91,1
1675,-1.59,-1.21,1
1676,-0.74,1.46,1
1677,0.15,1.27,1
1678,-0.92,-1.88,1
1679,-2.21,-0.32,1
1680,0.07,1.55,1
1681,-1.39,1.1,1
1682,0.86,0.56,1
1683,1.68,-1.62,1
1684,-1.2,-1.72,1
1685,0.38,-2.08,1
1686,1.17,-1.96,1
1687,0.78,2.85,1
1688,-2.04,-0.17,1
1689,1.04,-2.1,1
1690,-1.77,0.81,1
1691,-1.73,0.97,1
1692,-1.91,-1.04,1
1693,-1.91,-0.18,1
1694,2.41,-0.22,1
1695,-1.53,-1.54,1
1696,-0.18,-0.7,1
1697,-0.39,0.14,1
1698,-1.6,-1.39,1
1699,-1.71,-1.37,1
1700,1.54,-1.62,1
1701,-2.08,0.04,1
1702,0.78,2.84,1
1703,1.75,-1.4,1
1704,2.45,0.93,1
1705,0.78,0.71,1
1706,-0.83,1.6,1
1707,-1.71,-1.14,1
1708,1.64,-1.42,1
1709,0.33,1.15,1
1710,2.1,1.59,1
1711,-2.06,0.18,1
1712,2.34,1.08,1
1713,2.29,-0.54,1
1714,0.6,-0.37,1
1715,2.28,-0.35,1
1716,1.88,2.02,1
1717,-1.9,2.84,1
1718,-2.19,0.1,1
1719,-0.28,-0.37,1
1720,-1.98,-0.22,1
1721,1.24,-1.67,1
1722,0.49,-1.99,1
1723,-0.25,-0.53,1
1724,-0.39,-0.44,1
1725,-1.26,-1.76,1
1726,0.5,2.99,1
1727,0.33,-0.67,1
1728,1.39,2.53,1
1729,0.45,-2.2,1
1730,0.51,2.79,1
1731,-2.05,-0.29,1
1732,1.55,2.27,1
1733,0.94,-1.94,1
1734,0.68,0.94,1
1735,0.04,1.38,1
1736,-1.32,3.09,1
1737,-1.84,0.77,1
1738,-0.1,-0.48,1
1739,-1.26,-1.81,1
1740,1.27,-1.69,1
1741,2.51,-0.04,1
1742,-0.25,0.12,1
1743,0.36,1.31,1
1744,-0.56,0.05,1
1745,-0.31,1.48,1
1746,1.9,-0.96,1
1747,-1.92,0.72,1
1748,-0.05,1.44,1
1749,2.19,1.31,1
1750,0.29,-2.07,1
1751,2.12,-1.08,1
1752,1.81,1.91,1
1753,-0.68,1.61,1
1754,0.05,-0.57,1
1755,2.27,-0.43,1
1756,2.02,1.93,1
1757,0.07,-2.07,1
1758,1.61,2.13,1
1759,-2.07,-0.53,1
1760,2.45,0.64,1
1761,0.43,-2.14,1
1762,-1.91,0.24,1
1763,2.37,-0.42,1
1764,0.74,0.3,1
1765,-0.33,-2.15,1
1766,2.29,0.07,1
1767,2.5,0.56,1
1768,0.93,0.41,1
1769,2.25,0.88,1
1770,0.96,0.06,1
1771,1.79,1.94,1
1772,2.35,-0.68,1
1773,-0.79,1.54,1
1774,0.96,-1.95,1
1775,-0.25,2.99,1
1776,-0.15,-0.69,1
1777,2.4,0.56,1
1778,2.46,-0.16,1
1779,1.95,-1.17,1
1780,1.91,-1.22,1
1781,-1.85,0.55,1
1782,-0.51,-0.14,1
1783,-1.93,-0.76,1
1784,0.87,2.85,1
1785,0.09,-2.18,1
1786,-1.24,1.13,1
1787,-0.56,1.43,1
1788,0.24,-2.31,1
1789,1.74,2.18,1
1790,-0.13,-0.7,1
1791,0.64,-0.27,1
1792,-0.61,-1.93,1
1793,2.13,1.49,1
1794,2.41,-0.5,1
1795,2.15,-0.93,1
1796,1.73,1.92,1
1797,-0.17,1.63,1
1798,0.75,-2.11,1
1799,-1.67,-1.32,1
1800,1.66,2.37,1
1801,-1.11,2.98,1
1802,1.48,2.55,1
1803,1.09,-1.96,1
1804,-0.28,3.12,1
1805,0.74,0.05,1
1806,1.25,-1.92,1
1807,0.38,2.88,1
1808,2.13,-0.9,1
1809,1.55,-1.76,1
1810,-0.01,-2.11,1
1811,0.68,-0.51,1
1812,0.84,0.43,1
1813,2.24,1.2,1
1814,-0.74,1.5,1
1815,1.79,2.15,1
1816,0.71,-0.15,1
1817,2.07,1.34,1
1818,-1.07,-1.79,1
1819,1.71,2.08,1
1820,-0.6,-0.07,1
1821,2.31,1.22,1
1822,-1.65,-1.38,1
1823,-1.34,2.98,1
1824,-1.01,1.52,1
1825,-1.78,-1.16,1
1826,2.35,-0.39,1
1827,2.38,0.22,1
1828,2.55,-0.09,1
1829,1.42,2.57,1
1830,-0.47,2.99,1
1831,2.47,0.52,1
1832,-0.04,-2.13,1
1833,2.51,1.03,1
1834,-1.47,2.78,1
1835,-0.47,0.11,1
1836,2.22,1.43,1
1837,-1.46,-1.55,1
1838,2.46,-0.17,1
1839,-0.5,1.52,1
1840,-0.59,1.58,1
1841,2.22,1.63,1
1842,2.2,1.22,1
1843,2.36,-0.54,1
1844,-0.12,-0.67,1
1845,-1.48,-1.72,1
1846,-1.15,1.46,1
1847,0.22,-0.69,1
1848,-0.21,1.51,1
1849,2.01,-1.04,1
1850,-1.92,0.63,1
1851,0.94,2.73,1
1852,2.37,0.33,1
1853,-0.64,1.65,1
1854,0.48,2.89,1
1855,0.04,-0.71,1
1856,-1.96,-0.29,1
1857,0.97,-1.89,1
1858,1.18,-1.85,1
1859,0.7,-0.3,1
1860,2.3,0.47,1
1861,-0.84,3.05,1
1862,2.34,0.49,1
1863,1.7,-1.63,1
1864,-1.5,1.14,1
1865,-1.98,-0.32,1
1866,-0.5,-0.46,1
1867,-1.39,1.31,1
1868,1.39,-1.9,1
1869,-0.0,-2.15,1
1870,0.9,0.47,1
1871,-1.95,-0.13,1
1872,0.89,-2.14,1
1873,0.37,-2.27,1
1874,0.75,0.56,1
1875,1.48,2.46,1
1876,1.04,2.83,1
1877,0.97,2.65,1
1878,1.97,-0.98,1
1879,2.31,1.42,1
1880,1.78,1.92,1
1881,-0.23,-2.06,1
1882,0.67,1.16,1
1883,-1.92,-0.95,1
1884,2.33,-0.25,1
1885,2.53,0.93,1
1886,0.85,0.17,1
1887,0.93,0.25,1
1888,-1.99,0.07,1
1889,-1.47,2.74,1
1890,0.86,0.52,1
1891,-0.06,-0.69,1
1892,-0.06,1.62,1
1893,2.26,1.06,1
1894,-0.75,3.0,1
1895,-0.36,-0.55,1
1896,0.36,-0.46,1
1897,2.27,1.24,1
1898,-1.5,-1.54,1
1899,0.61,0.75,1
1900,1.55,2.14,1
1901,0.93,0.36,1
1902,-1.07,-1.85,1
1903,-0.55,1.43,1
1904,1.11,2.78,1
1905,-1.35,-1.79,1
1906,-0.62,2.99,1
1907,2.29,-0.37,1
1908,0.85,0.69,1
1909,-0.77,-2.07,1
1910,1.31,2.61,1
1911,0.7,0.73,1
1912,1.98,1.88,1
1913,-1.69,2.91,1
1914,-1.25,1.45,1
1915,0.26,1.15,1
1916,2.15,-0.85,1
1917,0.85,-0.15,1
1918,2.02,1.91,1
1919,0.47,1.18,1
1920,1.15,-2.06,1
1921,-0.44,-0.38,1
1922,0.14,1.38,1
1923,2.45,0.2,1
1924,1.88,-1.47,1
1925,0.86,0.56,1
1926,0.15,1.23,1
1927,2.47,0.95,1
1928,-1.61,2.76,1
1929,-1.3,1.18,1
1930,1.8,1.9,1
1931,-0.01,-0.69,1
1932,-0.85,-2.14,1
1933,-0.4,3.03,1
1934,1.66,-1.68,1
1935,-2.05,-0.19,1
1936,2.24,0.56,1
1937,1.1,-1.79,1
1938,-0.23,-2.07,1
1939,1.6,2.12,1
1940,2.05,1.6,1
1941,-1.25,-1.86,1
1942,2.32,-0.4,1
1943,1.42,-1.78,1
1944,-1.89,0.03,1
1945,0.41,1.32,1
1946,0.96,-2.08,1
1947,-1.95,0.26,1
1948,2.29,1.3,1
1949,1.0,2.64,1
1950,2.35,-0.54,1
1951,-1.02,1.29,1
1952,-0.37,-2.17,1
1953,-0.58,3.21,1
1954,-1.44,-1.72,1
1955,-1.59,1.03,1
1956,1.87,1.71,1
1957,-1.05,2.96,1
1958,1.04,-1.81,1
1959,1.66,-1.52,1
1960,1.22,-1.87,1
1961,1.67,-1.64,1
1962,2.2,1.5,1
1963,-1.52,-1.48,1
1964,-0.16,-2.11,1
1965,0.82,0.34,1
1966,0.02,-2.13,1
1967,1.02,2.89,1
1968,0.64,-0.4,1
1969,0.01,3.2,1
1970,0.85,0.62,1
1971,-1.08,-2.01,1
1972,1.17,-1.9,1
1973,-1.46,3.05,1
1974,2.47,-0.2,1
1975,1.54,-1.47,1
1976,2.19,-0.95,1
1977,-1.89,-0.43,1
1978,-1.26,2.87,1
1979,-0.65,3.03,1
1980,-1.51,1.13,1
1981,0.21,-0.67,1
1982,-0.43,1.42,1
1983,0.01,-0.44,1
1984,1.04,2.71,1
1985,-2.03,-0.2,1
1986,0.18,2.88,1
1987,-0.14,-2.17,1
1988,0.26,-0.71,1
1989,0.69,3.0,1
1990,-0.46,1.63,1
1991,2.32,0.64,1
1992,-0.43,-0.59,1
1993,-0.6,-0.33,1
1994,-2.08,-0.06,1
1995,0.72,-1.9,1
1996,1.5,2.25,1
1997,-0.97,3.13,1
1998,0.07,-0.7,1
1999,-0.03,1.44,1
2000,-0.32,2.33,2
2001,-2.81,-0.1,2
2002,0.38,0.4,2
2003,-1.21,0.14,2
2004,-2.43,-1.62,2
2005,-2.43,-1.74,2
2006,1.45,-1.6,2
2007,0.52,2.26,2
2008,0.58,0.33,2
2009,1.03,2.1,2
2010,-0.76,0.44,2
2011,1.98,0.63,2
2012,0.56,-0.12,2
2013,-2.2,1.25,2
2014,1.62,-1.26,2
2015,-2.52,-1.89,2
2016,0.23,0.7,2
2017,-2.62,-1.75,2
2018,0.72,-0.12,2
2019,-2.7,-1.31,2
2020,-0.57,2.27,2
2021,0.68,2.07,2
2022,-1.17,-0.82,2
2023,-2.68,-1.75,2
2024,0.5,0.41,2
2025,-2.74,-0.28,2
2026,-1.69,-2.63,2
2027,1.47,-1.6,2
2028,-0.8,2.21,2
2029,-2.91,-0.7,2
2030,1.4,1.74,2
2031,0.43,-0.24,2
2032,-0.79,-1.37,2
2033,0.49,2.22,2
2034,-1.22,0.03,2
2035,0.29,0.56,2
2036,-1.8,-2.83,2
2037,0.11,-0.32,2
2038,0.63,-0.18,2
2039,-0.06,0.83,2
2040,-1.34,2.02,2
2041,0.34,-0.38,2
2042,-0.15,2.35,2
2043,-2.88,-0.74,2
2044,-2.62,-1.55,2
2045,-0.32,0.8,2
2046,-0.78,-1.52,2
2047,-1.31,-0.04,2
2048,0.87,2.04,2
2049,-2.96,-0.29,2
2050,-1.19,0.09,2
2051,2.12,-0.34,2
2052,1.45,-1.38,2
2053,0.91,2.07,2
2054,-0.19,2.18,2
2055,1.04,1.87,2
2056,1.85,1.22,2
2057,0.5,2.27,2
2058,-0.39,0.57,2
2059,-0.74,0.45,2
2060,1.34,1.63,2
2061,-1.32,-0.57,2
2062,1.25,1.85,2
2063,-2.1,1.26,2
2064,-2.74,0.41,2
2065,-0.86,0.51,2
2066,0.12,0.73,2
2067,0.44,0.07,2
2068,2.13,0.62,2
2069,-0.97,0.24,2
